,candle_begin_time,open,high,low,close,volume,volume_value,pos,start_time,equity_change,equity_curve
721,2007-12-25,4780.467,4820.43,4755.007,4815.209,28556997,39091380254,1.0,2007-12-06,0.008916493533820846,6.438218947067202
722,2007-12-26,4829.593,4912.841,4829.593,4912.841,30823799,42780958571,1.0,2007-12-06,0.020268294739765214,6.568710666285502
723,2007-12-27,4933.731,4987.211,4932.919,4963.453,35701877,50580048519,1.0,2007-12-06,0.010298266670504264,6.636357000408296
724,2007-12-28,4972.076,4984.215,4927.637,4947.603,29803571,42722000359,1.0,2007-12-06,-0.0031922014671200705,6.61517241185526
725,2008-01-02,4963.052,5125.323,4960.354,5123.934,34345911,50449935262,1.0,2007-12-06,0.03562691927551054,6.850850625366012
726,2008-01-03,5129.048,5241.552,5110.533,5230.749,41987483,61752735574,1.0,2007-12-06,0.02083907863637302,6.993616040274059
727,2008-01-04,5241.089,5246.107,5171.396,5243.032,33308591,50326511399,1.0,2007-12-06,0.00234743423269701,7.010033093977337
728,2008-01-07,5237.939,5358.589,5222.202,5347.806,40403713,61298206812,1.0,2007-12-06,0.019976721875241576,7.150070575431961
729,2008-01-08,5358.806,5367.542,5158.121,5200.552,42472884,63913950715,1.0,2007-12-06,-0.027526281011439502,6.953255723520996
730,2008-01-09,5176.268,5356.482,5167.338,5356.482,34823785,53189256553,1.0,2007-12-06,0.029973140118439767,7.161666631601435
731,2008-01-10,5372.82,5438.308,5354.858,5382.326,40849678,62964595469,1.0,2007-12-06,0.004823212520028264,7.196208871763243
732,2008-01-11,5385.905,5392.266,5290.708,5376.797,34948235,53937951638,1.0,2007-12-06,-0.0010269128695232776,7.188818992261052
733,2008-01-14,5382.734,5450.887,5368.484,5445.102,33850869,53364316502,1.0,2007-12-06,0.012699473438058106,7.28011320810428
734,2008-01-15,5451.637,5495.386,5418.116,5487.088,36880404,56818805065,1.0,2007-12-06,0.007708273855673964,7.336230314412656
735,2008-01-16,5461.878,5463.2,5389.152,5412.911,39059990,58914563719,1.0,2007-12-06,-0.013514098332809144,7.237087776551548
736,2008-01-17,5380.823,5467.134,5106.918,5270.956,42935088,65264969756,1.0,2007-12-06,-0.026216675643588983,7.0473553937095135
737,2008-01-18,5268.895,5320.454,5210.359,5317.448,31238228,44924736394,1.0,2007-12-06,0.008817446289365538,7.109495071375617
738,2008-01-21,5331.667,5343.869,5078.503,5097.226,35462972,51894882654,1.0,2007-12-06,-0.06502520119642496,6.647198723954427
739,2008-01-22,4976.79,4976.79,4639.959,4661.826,40374461,56449829459,0.0,,0.0,6.647198723954427
740,2008-01-23,4662.708,4912.48,4624.944,4912.058,38194757,53676695806,0.0,,0.0,6.647198723954427
741,2008-01-24,4951.376,5116.489,4915.97,5080.926,42780036,62469663153,0.0,,0.0,6.647198723954427
742,2008-01-25,5081.314,5146.858,5054.083,5096.69,38904383,55478464938,0.0,,0.0,6.647198723954427
743,2008-01-28,5073.628,5073.628,4712.613,4740.501,34534567,46942144532,0.0,,0.0,6.647198723954427
744,2008-01-29,4757.19,4888.785,4720.681,4840.636,23744433,32685553624,0.0,,0.0,6.647198723954427
745,2008-01-30,4878.399,4950.181,4725.387,4851.426,24904476,35532424368,0.0,,0.0,6.647198723954427
746,2008-01-31,4839.403,4868.31,4661.594,4663.415,18567935,25737686732,0.0,,0.0,6.647198723954427
747,2008-02-01,4653.538,4686.604,4308.52,4456.927,22513663,29182544124,0.0,,0.0,6.647198723954427
748,2008-02-04,4570.111,4821.075,4570.111,4820.387,21305053,30008462373,0.0,,0.0,6.647198723954427
749,2008-02-05,4818.542,4889.378,4751.225,4838.995,20773921,30045273307,0.0,,0.0,6.647198723954427
750,2008-02-13,4798.568,4884.685,4749.147,4813.581,15587040,22130228358,0.0,,0.0,6.647198723954427
751,2008-02-14,4842.943,4929.771,4842.943,4910.358,16113469,22682971588,0.0,,0.0,6.647198723954427
752,2008-02-15,4884.365,4886.055,4800.644,4886.016,19162780,27277910131,0.0,,0.0,6.647198723954427
753,2008-02-18,4953.026,5072.113,4946.511,5043.144,28922754,43434994092,0.0,,0.0,6.647198723954427
754,2008-02-19,5054.611,5137.84,5026.558,5133.361,28823325,44280440446,0.0,,0.0,6.647198723954427
755,2008-02-20,5152.281,5171.179,5079.772,5089.439,31477151,47223512821,1.0,2008-02-20,-0.013240917616825554,6.559183713267878
756,2008-02-21,5068.026,5184.148,5022.654,5153.601,31554579,45714615643,1.0,2008-02-20,0.012614454958891574,6.641924240785991
757,2008-02-22,5140.122,5151.292,4938.73,5029.198,31199166,44996819988,1.0,2008-02-20,-0.02415334743039743,6.481499536991908
758,2008-02-25,5038.627,5068.982,4856.477,4869.654,26735589,38440954693,1.0,2008-02-20,-0.011880513299091677,6.404495995544619
759,2008-02-26,4974.708,5021.597,4729.85,4868.814,25287595,36175484479,0.0,,0.0,6.404495995544619
760,2008-02-27,4880.163,4977.335,4854.154,4977.335,23774898,33616741929,0.0,,0.0,6.404495995544619
761,2008-02-28,4986.443,5045.109,4935.303,4989.412,24117614,34217372279,0.0,,0.0,6.404495995544619
762,2008-02-29,4984.396,5058.121,4976.147,5057.617,25394688,35684360370,0.0,,0.0,6.404495995544619
763,2008-03-03,5044.941,5227.791,5014.283,5227.732,37422561,54849829396,1.0,2008-03-03,0.03514372482118433,6.6295738404304165
764,2008-03-04,5246.414,5279.213,5177.736,5192.593,43168115,61366987342,1.0,2008-03-03,-0.0067213101264773645,6.585014418642502
765,2008-03-05,5171.783,5218.301,5068.2,5214.238,38579300,54154742008,1.0,2008-03-03,0.004168223604091192,6.612462231175568
766,2008-03-06,5229.782,5296.263,5220.365,5223.82,44758020,61389838208,1.0,2008-03-03,0.0018375666944931979,6.62461307154017
767,2008-03-07,5194.659,5208.895,5104.916,5115.916,29953784,41394179445,1.0,2008-03-03,-0.02065509400038512,6.487781065831328
768,2008-03-10,5081.109,5084.396,4915.44,4948.353,23857879,32774405284,1.0,2008-03-03,-0.042008509521137216,6.215239053156298
769,2008-03-11,4906.144,5015.932,4841.557,5015.932,20439510,28767618665,-1.0,2008-03-11,-0.02340162231977394,6.069792376207225
770,2008-03-12,5095.972,5122.536,4880.702,4881.03,22539381,31739197667,-1.0,2008-03-11,0.028124199085034052,6.240500425400499
771,2008-03-13,4829.236,4844.177,4589.508,4688.679,25924778,34594935451,-1.0,2008-03-11,0.03900413422641846,6.483905741632841
772,2008-03-14,4665.829,4718.18,4598.154,4662.316,16579345,22264909248,-1.0,2008-03-11,0.00514509914406025,6.517266079514284
773,2008-03-17,4641.921,4642.73,4299.559,4302.614,21112847,27260819501,-1.0,2008-03-11,0.06984141204774064,6.972441145198404
774,2008-03-18,4237.304,4327.38,3926.459,3986.319,24330980,28577476932,-1.0,2008-03-11,0.0574041222377315,7.372688008992762
775,2008-03-19,4064.996,4241.942,3989.636,4176.486,25517310,31128103139,-1.0,2008-03-11,-0.03263960618228667,7.1320463758743715
776,2008-03-20,4112.704,4394.755,3956.033,4347.743,28428386,35722120781,-1.0,2008-03-11,-0.030385737694955117,6.915333885468797
777,2008-03-21,4347.273,4448.064,4315.675,4405.856,25717359,34123921587,-1.0,2008-03-11,-0.010633977897623104,6.841796377776038
778,2008-03-24,4459.507,4489.459,4312.767,4314.581,25757548,34855059111,-1.0,2008-03-11,0.0168817439073492,6.957297832091883
779,2008-03-25,4233.951,4386.836,4190.543,4367.341,22386574,28768189613,-1.0,2008-03-11,-0.009596211308612546,6.890534131958177
780,2008-03-26,4383.73,4446.535,4317.058,4352.053,19459637,25137371148,-1.0,2008-03-11,0.002807588124108973,6.909879913755831
781,2008-03-27,4298.387,4298.387,4115.523,4119.785,21748198,26990109933,-1.0,2008-03-11,0.042535788851325806,7.203797106755366
782,2008-03-28,4072.038,4248.399,3948.846,4241.452,23076199,28526388848,-1.0,2008-03-11,-0.021372087228174075,7.049836926615723
783,2008-03-31,4129.928,4200.763,4042.621,4044.098,19053105,23065525838,-1.0,2008-03-11,0.035424397536576224,7.299573152472193
784,2008-04-01,4024.439,4070.115,3695.508,3704.273,22753575,25402355873,-1.0,2008-03-11,0.05891060343748866,7.729595411720421
785,2008-04-02,3725.188,3778.573,3464.406,3500.522,23076090,24668683684,-1.0,2008-03-11,0.03335635579235219,7.9874265464047
786,2008-04-03,3469.785,3631.552,3392.082,3588.762,18938839,19956525481,-1.0,2008-03-11,-0.013979583519167949,7.8757656498960165
787,2008-04-07,3544.31,3825.849,3506.785,3822.371,21854728,24253262819,-1.0,2008-03-11,-0.0375346522411506,7.58015152509437
788,2008-04-08,3832.917,3941.242,3806.286,3908.802,25150057,29602243565,-1.0,2008-03-11,-0.014428701924277254,7.470779778197928
789,2008-04-09,3887.992,3960.767,3694.962,3695.306,24320221,28265407476,-1.0,2008-03-11,0.03616258096695124,7.740942456813272
790,2008-04-10,3639.608,3803.647,3614.703,3803.456,20713312,23532952026,-1.0,2008-03-11,-0.017679431497681808,7.604086994920545
791,2008-04-11,3831.043,3898.514,3823.671,3862.363,19907941,23420528320,-1.0,2008-03-11,-0.009802919580418346,7.529544741626833
792,2008-04-14,3778.689,3779.253,3597.083,3607.218,20826898,23299619350,-1.0,2008-03-11,0.04287991884345166,7.85241100907593
793,2008-04-15,3588.234,3723.267,3529.179,3723.267,18137731,20707523866,-1.0,2008-03-11,-0.018701394438342733,7.705559973503217
794,2008-04-16,3717.125,3732.775,3612.589,3633.675,17413194,20461294489,-1.0,2008-03-11,0.014712979763965572,7.818931721463393
795,2008-04-17,3632.825,3695.17,3458.526,3511.914,17224704,18940609723,-1.0,2008-03-11,0.019705905532821255,7.97301085133413
796,2008-04-18,3483.855,3495.028,3333.11,3338.274,16732307,16896724230,-1.0,2008-03-11,0.027558973232092,8.192738843965227
797,2008-04-21,3578.8,3579.577,3273.578,3314.506,21837805,23600276538,-1.0,2008-03-11,0.0036711247145115866,8.222815410014846
798,2008-04-22,3264.662,3281.48,3093.67,3266.383,19059849,18575103607,-1.0,2008-03-11,0.007405728107805931,8.283711345222093
799,2008-04-23,3238.46,3428.555,3210.751,3409.774,22778040,23771158453,-1.0,2008-03-11,-0.021904459811234345,8.10226112297281
800,2008-04-24,3692.553,3726.868,3603.955,3723.071,47085731,53152161606,-1.0,2008-03-11,-0.048515653589954355,7.709174629035306
801,2008-04-25,3716.508,3873.332,3669.357,3756.33,42792013,49480398804,0.0,,0.0,7.709174629035306
802,2008-04-28,3696.934,3779.576,3667.581,3729.562,30778741,35977002390,1.0,2008-04-28,0.007772927716172218,7.769097486178146
803,2008-04-29,3714.788,3782.524,3708.585,3759.545,25885782,29953849785,1.0,2008-04-28,0.00804487099923712,7.831598873234947
804,2008-04-30,3771.193,3910.407,3771.193,3903.178,37790831,44088721717,1.0,2008-04-28,0.0382312384815775,8.131010597449645
805,2008-05-05,3943.198,4046.675,3895.644,4040.159,39172367,47406394250,1.0,2008-04-28,0.03511804863858825,8.416555823091759
806,2008-05-06,4015.554,4086.429,3969.971,4024.99,39841700,49186949739,1.0,2008-04-28,-0.0037569646941734147,8.384935120017863
807,2008-05-07,4001.592,4049.112,3849.984,3850.226,37470529,45721667069,1.0,2008-04-28,-0.043447704946788845,8.020628932925359
808,2008-05-08,3805.335,3985.197,3796.548,3985.197,31820528,38157525489,1.0,2008-04-28,0.035078952130492835,8.301984191319892
809,2008-05-09,4014.165,4049.784,3891.491,3986.24,37449272,46621563595,1.0,2008-04-28,0.0002618888310110812,8.30415838825483
810,2008-05-12,3926.052,4110.7,3893.386,4069.145,37697504,47384655478,1.0,2008-04-28,0.020811322072195493,8.476978903011325
811,2008-05-13,3944.543,4107.588,3932.714,4078.877,46981037,57631081708,1.0,2008-04-28,0.0023931811237640765,8.497265848908558
812,2008-05-14,4076.875,4171.273,4076.875,4168.486,43683682,53809781855,1.0,2008-04-28,0.021983001804715352,8.684061259400261
813,2008-05-15,4186.746,4230.766,4131.252,4131.252,39735067,48605174166,1.0,2008-04-28,-0.008937815526849358,8.606444721839882
814,2008-05-16,4126.646,4160.402,4005.07,4071.91,30652808,38114051057,1.0,2008-04-28,-0.014373183371317655,8.482742713677768
815,2008-05-19,4059.283,4100.563,4008.572,4070.049,22805929,28111691923,1.0,2008-04-28,-0.00045732469041992463,8.478863345992323
816,2008-05-20,4070.795,4098.653,3792.149,3813.935,31286546,37105558243,1.0,2008-04-28,-0.07791960800554831,7.81819363773999
817,2008-05-21,3757.059,3932.3,3663.199,3908.772,34400607,38691318486,0.0,,0.0,7.81819363773999
818,2008-05-22,3866.701,3958.446,3834.539,3871.553,31415975,36601085526,0.0,,0.0,7.81819363773999
819,2008-05-23,3857.221,3890.161,3746.013,3829.645,29245492,31795254707,0.0,,0.0,7.81819363773999
820,2008-05-26,3804.296,3812.308,3726.759,3728.751,28323669,30756674708,-1.0,2008-05-26,0.01880351855020934,7.965203186836362
821,2008-05-27,3712.762,3752.962,3678.997,3743.539,20108659,21947586084,-1.0,2008-05-26,-0.003814559264116335,7.934819447229446
822,2008-05-28,3749.602,3864.812,3730.744,3847.258,23523875,26996940955,-1.0,2008-05-26,-0.02685672519546478,7.721716181859575
823,2008-05-29,3839.544,3859.848,3749.216,3749.216,24258298,27371564074,-1.0,2008-05-26,0.026087358765029878,7.923155362177483
824,2008-05-30,3744.25,3781.331,3695.286,3755.631,21345458,23616645129,-1.0,2008-05-26,-0.0016635286019288653,7.909974966614975
825,2008-06-02,3747.588,3804.786,3730.138,3788.153,21008026,23023909951,-1.0,2008-05-26,-0.008447611251653386,7.843154573086702
826,2008-06-03,3789.035,3804.556,3741.413,3771.097,22600917,25389290266,-1.0,2008-05-26,0.004468051771967518,7.878198193774797
827,2008-06-04,3759.875,3764.565,3667.265,3704.078,20518031,22005987376,-1.0,2008-05-26,0.017478446303769157,8.015896857875141
828,2008-06-05,3690.86,3705.455,3639.814,3657.487,17225467,18761621311,-1.0,2008-05-26,0.011942127266155067,8.111623718304259
829,2008-06-06,3662.054,3680.268,3607.242,3629.923,15106070,16588569898,-1.0,2008-05-26,0.006981781101924378,8.168257299486637
830,2008-06-10,3487.048,3487.048,3297.906,3312.794,18875808,18965345607,-1.0,2008-05-26,0.07976976857505336,8.819837293928176
831,2008-06-11,3250.439,3270.853,3165.704,3226.923,20126343,19510480720,-1.0,2008-05-26,0.02000404074836437,8.996269678549858
832,2008-06-12,3209.919,3244.575,3125.092,3197.545,20001540,20144629067,-1.0,2008-05-26,0.00670952143005743,9.056630342748663
833,2008-06-13,3202.264,3227.481,3042.499,3045.105,17586874,16820473252,-1.0,2008-05-26,0.03458311284540816,9.369836811891089
834,2008-06-16,3041.695,3076.441,2926.707,2977.818,15780758,14351479591,-1.0,2008-05-26,0.014754718292433466,9.508086114496615
835,2008-06-17,2974.088,3005.787,2776.849,2791.289,18512967,16090491275,-1.0,2008-05-26,0.04030742355653172,9.891332568725609
836,2008-06-18,2767.804,2970.404,2684.666,2951.844,26356834,22739108621,-1.0,2008-05-26,-0.03335038212520958,9.56145284783108
837,2008-06-19,2927.164,2936.682,2700.369,2702.801,23981574,21026579796,-1.0,2008-05-26,0.05351582626305329,10.073141897257983
838,2008-06-20,2718.781,2866.612,2596.839,2764.28,27585838,23144081120,-1.0,2008-05-26,-0.012539887103071412,9.946825835093149
839,2008-06-23,2726.448,2779.008,2693.064,2717.969,16676657,14239336476,-1.0,2008-05-26,0.00956602317623556,10.04197740156163
840,2008-06-24,2708.777,2818.919,2702.627,2806.774,20244826,17395452655,-1.0,2008-05-26,-0.01816979228137816,9.85951675808096
841,2008-06-25,2805.59,2966.895,2797.12,2966.895,28449752,24575402485,-1.0,2008-05-26,-0.03336755982344641,9.530528742825421
842,2008-06-26,2965.46,3041.37,2939.859,3003.302,30425738,27618912856,-1.0,2008-05-26,-0.007848735285380548,9.455726145593273
843,2008-06-27,2902.015,2920.109,2762.193,2792.705,26066420,22544867692,-1.0,2008-05-26,0.04576032265805252,9.888423224981805
844,2008-06-30,2762.342,2838.183,2737.747,2813.716,16361769,14955887060,-1.0,2008-05-26,-0.004365675588506868,9.845253577099678
845,2008-07-01,2819.534,2831.911,2741.114,2765.064,17018353,15866178676,-1.0,2008-05-26,0.010153261581417716,9.94521501200336
846,2008-07-02,2768.722,2848.63,2754.686,2811.225,17255785,16359596027,-1.0,2008-05-26,-0.009536583488723882,9.85037163872808
847,2008-07-03,2776.92,2973.377,2742.738,2941.521,30751413,28792415538,-1.0,2008-05-26,-0.0258014370400258,9.59621789507058
848,2008-07-04,2931.845,2979.802,2913.203,2941.085,26879750,26687543304,0.0,,0.0,9.59621789507058
849,2008-07-07,2948.69,3096.274,2948.69,3094.845,34492532,33447808353,0.0,,0.0,9.59621789507058
850,2008-07-08,3101.294,3154.274,3044.672,3142.32,36576108,35380651676,0.0,,0.0,9.59621789507058
851,2008-07-09,3148.607,3226.197,3146.736,3226.147,42098142,39152511991,0.0,,0.0,9.59621789507058
852,2008-07-10,3186.586,3264.02,3152.489,3152.489,42047451,41032775492,0.0,,0.0,9.59621789507058
853,2008-07-11,3133.685,3167.823,3074.055,3132.733,30154709,28874706403,0.0,,0.0,9.59621789507058
854,2008-07-14,3111.58,3198.608,3100.044,3198.352,26040784,25663632477,0.0,,0.0,9.59621789507058
855,2008-07-15,3208.548,3231.374,3085.119,3106.326,32645243,31645035692,0.0,,0.0,9.59621789507058
856,2008-07-16,3072.408,3081.414,2893.36,2948.526,27609955,25436664527,0.0,,0.0,9.59621789507058
857,2008-07-17,2991.352,3031.889,2901.944,2918.369,23928851,22388293948,0.0,,0.0,9.59621789507058
858,2008-07-18,2935.645,3026.137,2855.921,3015.798,23682383,21928200678,0.0,,0.0,9.59621789507058
859,2008-07-21,3002.464,3151.026,2982.511,3139.509,28663797,26584074873,0.0,,0.0,9.59621789507058
860,2008-07-22,3138.764,3183.185,3126.17,3150.015,29213112,26936393146,1.0,2008-07-22,0.0025329168503971378,9.620524317077088
861,2008-07-23,3161.21,3180.181,3116.837,3122.687,28395071,26330856447,1.0,2008-07-22,-0.008679251377936015,9.537025368141629
862,2008-07-24,3137.443,3206.379,3134.973,3200.735,30853128,28405313506,1.0,2008-07-22,0.025004720274898418,9.77549601972662
863,2008-07-25,3167.896,3205.58,3148.503,3172.168,26398364,25452623208,1.0,2008-07-22,-0.008928921221798114,9.68821138586248
864,2008-07-28,3190.279,3229.155,3190.279,3215.846,27742362,26343584950,1.0,2008-07-22,0.013775021888671413,9.821666709764811
865,2008-07-29,3179.777,3182.221,3126.017,3150.0,27028920,24861607740,1.0,2008-07-22,-0.02048412251907994,9.62047848554042
866,2008-07-30,3184.226,3201.052,3105.96,3132.766,22320518,20568379618,1.0,2008-07-22,-0.005473467902203044,9.56782110534598
867,2008-07-31,3139.785,3147.649,3015.663,3017.217,20879750,18702046443,1.0,2008-07-22,-0.04308535567551508,9.155588129982448
868,2008-08-01,3000.999,3084.102,2958.031,3063.812,20683963,18504367318,-1.0,2008-08-01,-0.021979171113496676,8.954355891828865
869,2008-08-04,3044.143,3067.043,2986.349,2990.168,17827895,16174427099,-1.0,2008-08-01,0.025089630072538727,9.179017368692708
870,2008-08-05,2988.336,3005.638,2889.255,2897.725,18506415,16841502028,-1.0,2008-08-01,0.03072338615722159,9.461027863854898
871,2008-08-06,2913.872,2941.403,2857.909,2904.186,18056001,16413684516,-1.0,2008-08-01,-0.0020833040573303707,9.441317666119614
872,2008-08-07,2899.845,2931.003,2871.182,2923.745,17788436,15765314894,-1.0,2008-08-01,-0.006319828259332416,9.381650159927938
873,2008-08-08,2924.929,2924.929,2709.961,2711.964,21309704,18351671000,-1.0,2008-08-01,0.06886507117161567,10.027718165898575
874,2008-08-11,2699.085,2699.085,2497.275,2508.59,19815711,14740622789,-1.0,2008-08-01,0.06187063185336772,10.648139424870214
875,2008-08-12,2467.682,2508.429,2436.942,2473.417,16283799,11897031604,-1.0,2008-08-01,0.010076899404714013,10.755439654702
876,2008-08-13,2454.885,2496.6,2369.379,2472.3,17795574,13507610991,-1.0,2008-08-01,0.00031682266687393934,10.758847221776804
877,2008-08-14,2458.797,2506.465,2443.881,2483.696,14520588,11464345063,-1.0,2008-08-01,-0.003231304907996946,10.724082105944687
878,2008-08-15,2478.155,2510.964,2446.029,2473.717,13570525,10549416956,-1.0,2008-08-01,0.0028386910755711092,10.754524462112524
879,2008-08-18,2479.392,2483.984,2287.28,2289.296,15336331,10770862146,-1.0,2008-08-01,0.052313093321114,11.31712690392322
880,2008-08-19,2255.716,2331.351,2235.709,2327.019,13920257,9866942016,-1.0,2008-08-01,-0.010168602669146654,11.202047537080915
881,2008-08-20,2316.681,2521.079,2287.693,2520.737,26330757,18578123238,-1.0,2008-08-01,-0.05275502163352386,10.611083276922448
882,2008-08-21,2484.825,2535.063,2419.711,2431.101,25329285,18688905195,-1.0,2008-08-01,0.025769974283530006,10.884530620089135
883,2008-08-22,2412.878,2418.889,2326.273,2382.523,17875339,12909398173,-1.0,2008-08-01,0.013615110338142777,11.032724705460543
884,2008-08-25,2379.207,2413.883,2348.959,2374.06,14033218,10093469507,-1.0,2008-08-01,0.002340091286448631,11.058542288409578
885,2008-08-26,2347.81,2347.81,2207.671,2244.993,17692714,12068025845,-1.0,2008-08-01,0.035604801809885345,11.452279494894636
886,2008-08-27,2230.151,2279.548,2180.938,2237.867,16134188,10991634452,-1.0,2008-08-01,0.0018982137705980673,11.474018369536584
887,2008-08-28,2232.711,2256.959,2216.058,2236.824,13263577,9108680712,-1.0,2008-08-01,0.0002773064733667674,11.477200189105986
888,2008-08-29,2242.164,2334.798,2242.164,2307.158,19417917,13186313342,-1.0,2008-08-01,-0.01869479040399169,11.262636337145995
889,2008-09-01,2290.41,2290.41,2219.52,2238.047,15455365,10246438732,-1.0,2008-08-01,0.018719677216385344,11.4734692539829
890,2008-09-02,2224.8,2278.493,2198.643,2253.773,15449478,9572971873,-1.0,2008-08-01,-0.004181332993377196,11.425494858442722
891,2008-09-03,2246.729,2268.38,2199.15,2237.28,18866490,11834832741,-1.0,2008-08-01,0.004403681289137484,11.475809096369982
892,2008-09-04,2233.114,2278.515,2220.644,2254.688,15600557,9790538729,-1.0,2008-08-01,-0.004627610557058959,11.422703521044827
893,2008-09-05,2193.565,2210.755,2145.659,2148.741,17462008,11002525954,-1.0,2008-08-01,0.028295084754749178,11.745909885301163
894,2008-09-08,2146.755,2160.859,2031.53,2039.889,15894645,9762375507,-1.0,2008-08-01,0.028270988148815235,12.077978364465563
895,2008-09-09,2044.301,2070.474,2021.816,2057.561,12755283,7991268768,-1.0,2008-08-01,-0.004463573553211808,12.024067419661671
896,2008-09-10,2044.032,2108.595,2025.674,2072.808,15341723,9767177198,-1.0,2008-08-01,-0.003868336430227215,11.977554281622686
897,2008-09-11,2068.175,2089.955,2023.248,2034.247,13175295,8257810867,-1.0,2008-08-01,0.009821354346887912,12.095190086431586
898,2008-09-12,2032.355,2067.59,2031.206,2038.66,10496691,6541309084,-1.0,2008-08-01,-0.0011130443502703757,12.081727603440438
899,2008-09-16,2036.379,2037.682,1981.218,1993.461,14941077,8863739039,-1.0,2008-08-01,0.01141276899279764,12.21961356961241
900,2008-09-17,1988.783,2013.011,1946.801,1956.035,14183202,8321110789,-1.0,2008-08-01,0.009343448180935354,12.333786895791137
901,2008-09-18,1915.318,1938.821,1797.075,1899.323,21147827,11577308860,-1.0,2008-08-01,0.014027160398970784,12.506794902905124
902,2008-09-19,2072.614,2086.826,2049.022,2086.826,23083755,14463084209,-1.0,2008-08-01,-0.04573550016508876,11.934790382558576
903,2008-09-22,2213.527,2276.659,2097.78,2182.792,46244381,30099018189,-1.0,2008-08-01,-0.0061083027304539295,11.861889069877398
904,2008-09-23,2108.509,2110.064,2041.973,2042.197,27446202,17418087619,0.0,,0.0,11.861889069877398
905,2008-09-24,2006.013,2088.549,1984.228,2088.549,21766416,13931766790,0.0,,0.0,11.861889069877398
906,2008-09-25,2091.387,2158.146,2086.077,2138.065,34836875,22516952052,0.0,,0.0,11.861889069877398
907,2008-09-26,2144.516,2156.962,2094.702,2136.001,26804391,16948693210,0.0,,0.0,11.861889069877398
908,2008-10-06,2092.351,2096.35,2049.361,2054.042,20982550,13772268538,0.0,,0.0,11.861889069877398
909,2008-10-07,1994.02,2070.715,1972.945,2046.191,18706028,12083115010,0.0,,0.0,11.861889069877398
910,2008-10-08,2005.913,2033.218,1975.822,1995.61,16635678,10426397573,0.0,,0.0,11.861889069877398
911,2008-10-09,2034.554,2042.795,1968.896,1969.815,15749337,9647314609,-1.0,2008-10-09,0.030750505197606248,12.226648151374091
912,2008-10-10,1901.029,1901.029,1836.504,1837.404,19147469,10470090410,-1.0,2008-10-09,0.06309992852007484,12.998148775765902
913,2008-10-13,1814.538,1872.947,1751.524,1872.947,17247625,9525961323,-1.0,2008-10-09,-0.015932531816160167,12.791055356844828
914,2008-10-14,1932.081,1941.103,1816.32,1816.32,21644382,12412701378,-1.0,2008-10-09,0.02579463530432191,13.120995964932034
915,2008-10-15,1801.393,1823.7,1781.165,1806.791,14004050,7685641328,-1.0,2008-10-09,0.00423148437370835,13.176517254325134
916,2008-10-16,1741.122,1756.358,1703.24,1704.565,17651871,9117303004,-1.0,2008-10-09,0.04520359226782977,13.77214316779967
917,2008-10-17,1717.579,1736.225,1696.724,1726.4,13810887,7248309848,-1.0,2008-10-09,-0.009237700633031753,13.644920232140285
918,2008-10-20,1725.557,1787.897,1705.566,1786.564,16738951,8817546152,-1.0,2008-10-09,-0.02569081713406718,13.294371081647435
919,2008-10-21,1793.655,1824.379,1776.696,1782.664,20064584,10723210100,-1.0,2008-10-09,0.0017092635306947823,13.317094665300818
920,2008-10-22,1765.615,1792.598,1747.456,1748.84,16682010,8495206042,-1.0,2008-10-09,0.014798840692133775,13.514172227734669
921,2008-10-23,1716.298,1766.59,1706.828,1766.59,15466692,7884688092,-1.0,2008-10-09,-0.007652813408001391,13.410750789312221
922,2008-10-24,1764.811,1777.686,1723.503,1741.181,15940938,8281825564,-1.0,2008-10-09,0.011039431207664485,13.558797850093965
923,2008-10-27,1711.822,1711.822,1602.518,1604.758,19565598,9479937125,-1.0,2008-10-09,0.058624429063947714,14.353674632849206
924,2008-10-28,1570.987,1650.785,1562.4,1642.055,20157776,9702788780,-1.0,2008-10-09,-0.01513990044806024,14.13636142784402
925,2008-10-29,1662.038,1665.734,1576.876,1576.931,18664424,8899662750,-1.0,2008-10-09,0.026842047693024895,14.515810315496047
926,2008-10-30,1585.517,1613.396,1565.719,1590.226,16592959,7860686476,-1.0,2008-10-09,-0.005336533912660424,14.438346201477657
927,2008-10-31,1590.45,1599.157,1553.492,1562.022,13754040,6330074254,-1.0,2008-10-09,0.011381656419660935,14.602678497210992
928,2008-11-03,1553.878,1563.687,1532.953,1539.795,12354945,5742485207,-1.0,2008-10-09,0.008868711803062812,14.732185444355538
929,2008-11-04,1533.754,1535.738,1488.653,1513.495,14212153,6558336641,-1.0,2008-10-09,0.01040161530964645,14.885423970018097
930,2008-11-05,1519.801,1573.521,1519.801,1563.369,20628915,9395445078,-1.0,2008-10-09,-0.019522040460029588,14.594830121010709
931,2008-11-06,1530.03,1542.757,1514.576,1536.598,16775525,7472616342,-1.0,2008-10-09,0.010687540319920696,14.750812956391403
932,2008-11-07,1512.977,1569.259,1503.629,1561.221,17839227,7805287945,-1.0,2008-10-09,-0.009726066293141988,14.607345571699803
933,2008-11-10,1585.294,1677.382,1585.294,1676.277,31892066,14716180441,-1.0,2008-10-09,-0.04458422904622927,13.956088330973715
934,2008-11-11,1671.24,1702.175,1651.59,1662.848,34852245,16453409249,0.0,,0.0,13.956088330973715
935,2008-11-12,1648.085,1704.226,1642.396,1704.226,26825960,12408505768,0.0,,0.0,13.956088330973715
